uidai_api_data: https://uidai.gov.in/en/data-and-download#testing-data-and-license-keys




BENEFICIARY_ID       | FINGERPRINT_BIOMETRIC_HASH                                 | FACE_BIOMETRIC_HASH
BEN-000178           | 8998e372c1421e58133fbc32e68980d91ec873b6ade96bdc72         | 5ad783955aaabdfb595e34b96f244aed4a6b850be4b1e8ae26
BEN-000179           | ec48a413b72aead09554e9566ef4376ad9209b1d55614467e5         | 9e06f12426c72643fece87d4ce0efad482bf5eca5b55e04f0d
BEN-000180           | ded796780e412671ed33762258dcbb3de6ad0511b967df1d8b         | ac3e36d8d257303b75dae333037b0aca185bcf9c08b5c76ba9
BEN-000181           | c3ae671f3aa504ad02f0d1d64bcc3a49f06222acbf9d2d7e44         | 27d304d2a823c6ebf82d1b1e113b9860fbc6a12e0223ef8c3d
BEN-000182           | dff5a259b75bd1702ec371f8175f38ad259ac4fd23feba0b49         | 9c95cc8d261e1bf5150ad6824b6f7b9ca7e76da25456c788f6
BEN-000183           | 25df5e5ff4401c2880936fff717981afad68dc9bbe5ead7705         | 54015f4c61efe57051e858d16b8cc59f7cb79942672841155d
BEN-000184           | fbf2b592fed3309db6933b6d724617e39897921b22620c8fe1         | 00683c5d2ca9357446369ba0552d9f3ede96695b6451f3a30d
BEN-000185           | 7ae63237bc1f3af415c7627bbc2e3c4eddb2612437ab767b4e         | 22c547456bd17143d905db54cbf7865d6533adc8fe8a7e9c3f
BEN-000186           | f451ea597be06d45f182a24ec7632e28cba5d8d72a75338f21         | 2e7e323118ed3f9f1e323170e325877450e9725a957f9bfd3c
BEN-000187           | 26d0b89207cbe7b37a22e790a5a13d33646712b26337e091d4         | c323cca5b6bae1ade7ba81b5c450c974932d2c38ac7bc9f9f1
BEN-000188           | e2ac8330d628dcb27a2e5992d4576d5bd4496714799fc4d308         | 33ce7ac6cc50788fc95696dae2d99c1d9dceff7ffeae52b3b9
BEN-000189           | bf5817ea433cec2a3bd2a6e3f967cabd21ee1fbc5c689ad2dd         | c078e7a905706f88fc87ff890e139d92813702af6c5c479b05
BEN-000190           | bbb375085c9f87ab85063017225a76a764b234e9b98dcd115b         | b57847bffb8530a70382b5f4c76ca936ed03ea923fca44923a
BEN-000191           | 5b34c54b8326be7f77780c09986e268a3bfea74f619b45ee8b         | ee19839b1fa5c353aecb8fc400c171589922efa627207b6528
BEN-000192           | ba292c1dd5e8187bc98db38b4b1df6c35743b4a582eafbf973         | af4aa21996b0aff6c62c914fc6f098a7a63bdd382708848836
BEN-000193           | 3defb246549e7d19da0f35e1c85157df0d002b32575142e184         | 00283a5684414f59421c30a1afe8f95fca990fffa0a781d611
BEN-000194           | c568761bda30d1a899c67a1bf6fc4270df42ce4b91b88b59c0         | 9da8f50b64e3aee78924c8a0357426ac757b5cd95cac394814
BEN-000195           | 0ef1f47158a265b87ee40529c668069cb69776dcd224a718da         | dd6ac599c9d279ca512d177ff4bbc9a4ea71c795206b12254c
BEN-000196           | a782fb03ae8fc53a8fbd115bf71936c4ea9623c03bb24a52bd         | f6ffbaf18a6d3e9ef03b3492692a33a141c2b40508887a18ef
BEN-000197           | c67101153ba276c5e19d74dd6c2919aac019be3f891a291499         | 8687fe0cff707bc17de815887dc5a58020ae8a4b16d8e033dd
BEN-000198           | 7dfb8625f344c005973a7ea037f6a9ba4e05d67f941ddc131a         | 92f1aa56af87f7685c492cee4382201e78a924b0e1b11603ff
BEN-000199           | 3abaf068201a318d45e69b81e6520d553e0e4e30318e735547         | b3bfc05e686aec40485901e5c934bf55e77da425550480be5b
BEN-000200           | db480219ad9f44f1e7be742208811a7452551c31739327f171         | c868771a2f56b1d76d61f6e6d707674026936be2903a3aa30c
BEN-000201           | 772ba9828ddcdf0ea3134c607b4be7de205d75a34d8500d0a0         | 24fee6295a8b9c59478a62f1fe37e28782a5014d45a2c9555b
BEN-000202           | b965e475eda4dcb6bc1b81738bbc81409bacf4005fe79e111c         | 449e94c5da653e80dc921ff9ee65b090590ff7f7748d9e2e12
BEN-000203           | d26f38240b3769ea527cf81daabb85bc9dd612f1890e7d477b         | 7609d7f013422390bab57a1efc83a0854f9f58af6be39fdff6
BEN-000204           | f8ec1ebcb1f6cb6979ab5304b4553831387c80959c56a59849         | e3c9f314fb0778e0f42ca5bf1ea4be9ec4c419be7d0f1538f6
BEN-000205           | 1874e26908a33dbf727c3c5c641f29d3ec1afd2c6c3015f3ff         | 84b575ec99b6e7a6a676d426e9b8d52d38289cf8973e667a2d
BEN-000206           | 770768ab2cc2a994e52182a2ee09cc85fb56a92864c65f6350         | d75802157bf86c7cd47fd45a6458fe18a9e7aa67c3b57cfba6
BEN-000207           | 41f05bdde9e99793d8c41756a2f7d5b25427d40fcf0094f24e         | 8230516ae447893aa12c7f2581f1afc393c01651c545d9c133
BEN-000208           | 02a54fe1ba3693e539a286f4419e9fd1e7b4b54f32077178c3         | 3ee7128bcd8f9766b068c0e5865862ec48b3be022e496a280f
BEN-000209           | 5160ffc0558ae9c2ed7f35f7d40c89d5b271b91757633ee154         | b2791e98af2bd215874f47c712dbbc50383140f8c371fc5481
BEN-000210           | 65a8ede08c6ca916e1cb667eb22948d13b644a8dde3cdfaab5         | 916aedb27b8822393c36e84a93963aa2dd2e1de6b318d0af8b
BEN-000211           | 2784f3b5cd3c43a887a3f7f54a28dfd2e089052f42424c8023         | 6137410b083c1773bdc843e2d8e07b28b5b982aaea2d372bd6
BEN-000212           | b90da54c1f293245e5458f91e8c039c5c353bed0c335065cf3         | 1360ad777ab640d8647c97d645c85fc10c623acc78e5dd575b
BEN-000213           | a4d42985e9b36bc385e794572f6f9bf60842bb7516157245d9         | a4f57f889c5540dc6fa07a08c303e17a134bb5668b5c19dc60
BEN-000214           | e7491eaa4b704672c899ec2bfd809de049a3ef0b48808ee3a6         | d639141960ee5571a93cf22a73047286f94e4861d2c30869b8
BEN-000215           | 14a6c579b501aaa72d0c34f5d6894a91946866c38b298bfc2e         | 59877d66695f211165b8d54c2546bd8b5e6756289b30e9d8bd
BEN-000216           | ca1bd4044779fb8da4c953b3c06776c777f3f5794f1261ae87         | 6515903ac1d961ca9c97f01a878a5e2c07f125615e622747f9
BEN-000217           | 65fed93d0166d7eff149f1e015f22b676176e711d9ba53d6f4         | bfc93c53752525ed86bc4806d3b192d642e4d4ad3ed2ecfa05
BEN-000218           | ada1071b8114186353a221a4c49c7f91435b04fc182cfe2cc3         | 441ea0aa32bf462d49bba2b4d0d0685a67ab2ee8d7d114b136
BEN-000219           | 914750982c23de03a35cba68d74e1bd13a0bcf871bfcf78f41         | 7190a547ab595fa8fa545e05a0f699e88198f4681b2b2b19bc
BEN-000220           | 173d25bdfce8fdc45fd6d706521d5248c42d5a46a4515a2af6         | eced420bffa0c06bff2c6dc4c3954fb60cab671b1b67060732
BEN-000221           | 3420c8e1b129316ad5bed3afedee5478f6b07195d5291b9e9b         | cfbaaa317efb45cc449b5b4bb247333d36cef5e33b43002778
BEN-000222           | 98ba3f47c7eee46442f9d43907a00b1c0278234ff90557d942         | 50ef39e38a6181f3b1165f0643f7364f67f9674a9931c60fe1
BEN-000223           | 31bfb812361a8879d83bc361006ca18f8d82eebe5d4ed27c89         | de6a2e5586b8def5bd00c4459cfe3f51b16cf9bc0d8406edb3
BEN-000224           | 8eec36934a1e55da275e565bec48ef1ac9a3f4461b7f4d9b86         | 7de0dd58612d6b4148f7cc06ed3e1938133b8818d46e9e2802
BEN-000225           | 7e2a5dc82f08df5727e5824831a7ca233847797fb7a289290f         | fd1c29b931515bac649b673b47a520f8d7228a42acd908080e
BEN-000226           | 9da900b6c9345fdc7e1a0f0e1a7df77a71ac7ab0523a95241d         | 7b71d9d9b609982f186c972fb8f26f6b361503d24c809d2f7e
BEN-000227           | 2567fa8490175439496af287b2f5167c2c00a8b55b735f1821         | a9d23fd007771f7c7a5714974e9cabe5550fd79f14f5422fb2
BEN-000228           | 4e6705583f88441812462c89a316c32501e5fb05b700316373         | b8b41718e27ca0a855fc40eb30df301cef6beecf6e0ffa9bab
BEN-000229           | 1b65f5ee7f067dc68dce42ed46f1a80475c39509434e62547b         | 7d673e78874fa42cc8f6ef59a2918fec4375771d67763c1699
BEN-000230           | cb9c87a23a4067e17ae73f709fe73fc2304511be41da5467a5         | 1821ec52c23a3b06e30d0ca688a178456762c98ba193ce0c25
BEN-000231           | fcbaa6dde4a340435258fc5dc4d9c56576fbf8780f7207ea23         | 337a509fc84aec32baab95ca6ce26b2835dcbad5f69fc29023
BEN-000232           | a30ed831bdafcd501dda02cf6705e4bf838a6c1f1c593e34d7         | f09c33710db7fbca4795997ad49698cd39d99d8ececb55dc6e
BEN-000233           | c0c992ba0eba606c5449d8dc94e5bff2f9897512941ccadb43         | b568aba72e1572096fe59101003b5eb0c0a8bac01dee45a973
BEN-000234           | d51ad1467825d1e20de1ecd2336bcd4c5d134c844be203db79         | a60b9da7229c3153a3ffdbdd7bdb82361bc41136ca5ff2e8fc
BEN-000235           | 38d6af7984e5997933ee464646ee7bd9063cca8629e28cb0f1         | 4750515988139f505910f11ebbf0feec12bbac8d036bed2f8b
BEN-000236           | d4181c81556d1f9609f32dba3cc6a1d50c6e8feb5f65447bfb         | 70cc9617768d576940cfca143af4d06cd24b3062febbe8767c
BEN-000237           | e0469367a29e1008f53c45c7adb255381b94d4f92f84b71921         | 76746deeb252db7f92cf36e8440266904dff33fd0eadd72711
BEN-000238           | 55e1964deb2c2d18f3454e776e981e25266675f1405312c75d         | ca58962c374c88ad8fa7671194cba3fb2afbe2bee0302e8872
BEN-000239           | d018ea8c9daa75e219376d8f692dbb8b148f6439ff3c991e5c         | 893837803da4b8f960c1fa9dc313a56d4f79f085b1e40dde7c
BEN-000240           | 82c1c21ce1cfc01f2b65ec7a1122a3a17c22df03d03466c306         | 21128c7381940a27e5d1d96490f8cad1c445afb4ae50b05d95
BEN-000241           | 4c15c91670e3fd9e134178d861de3f7b3f61b395dc748c7909         | 6ff81fb1b5bdf12fb695305a3a3d749a9ff821cc627666718c
BEN-000242           | 07172d329be696c98ddb94945b4613b377755147e5bcec99c6         | 6190e7c89b1b6dfcbdaf89396e3a2721834cb16f0e496bd481
BEN-000243           | 2568c85d12dad936c9fe411be6ec35852fbb9ebc1ebce6e03f         | a3e93ce9fa5ae74439b782753a3992bdfd298a919c78518f3f
BEN-000244           | 040705cfd26149008d096a3e60cf84e0a6707aa5b9bb3f71ed         | b52e3f3323f3b2c9af3497c4813fee70e40ebbcace4676d5e2
BEN-000245           | 52a79f8ef4c8ab3609d002ac184a3d3fb5f6c846a0296b23b2         | d739efca45128ba7a903db48ff190ba29833d8008fcaf1a9d0
BEN-000246           | 5a910aa4e30e108b66a2ef682ec8b20bf1b24d9523a4758c02         | 83c99f1c21aae78b12fe39d79a23b46c75b7ebbadb1ef877c8
BEN-000247           | bb98aaa8092d535026511d27ee6cd777c8739b1784c0daadbd         | 30fac2b0a63b8758e4630fb7b7a321cff99ec9863a62a20643
BEN-000248           | 2f819cc72b88cd0c4ba69f07b5d5b955580b9e1dd2ed60c00d         | 63ab0216c309c204b28e02abf98aa1988f1e622ee13927a0b1
BEN-000249           | 8b65df67ed94b18e3fe05bbd627840a65ad8c9e466e4973f78         | e43df4a8785496495c005f5e3646989ac12934b01afd2afb92
BEN-000250           | 36d967081b4cdb512c70cc9b03956a09e9dacf6f3512c3e059         | a668eeb45a780fef420d7ce3291f60ca9aa2fdf3603c4599a3
BEN-000251           | f6422922e4d17bedbab5cc49f6638a544ed5dadaaf301f4359         | bba7031d5cbed58c004fa9484fad10d1de44f0c7ea1cded500
BEN-000252           | 9de71af015016f9a5d868bc83891bd3336c7885b3c56209b97         | 13ac55b30f0d5547efe39e4abfc25d67c276ab445bb50fd28d
BEN-000253           | 4dfc2dbb1febaf17a186cc8119c1195304ec3c4ac797e9387f         | adc800a87c6ac13262389956b9737c583011706e864d32892e
BEN-000254           | 93f90c07bc4dc4b42f660a2320c1e25604506b3cc60bac1660         | 6c50e66541ca1de1a8bed71b3e69163eb18d02583bff39b9f0
BEN-000255           | beedffa9a0f28df7a6e87e42e8b34e6c8f5a96d3e3bbb1f4fd         | 28269099ff48a416e8181a108ab9633c47c0cf3e1183922fc8
BEN-000256           | 3b04c23849c712998568bde16619c6e348a859f5310dbd1cc7         | fce8fd811ea5543c74c9d06ea91216b69d49eb87f360dea891
BEN-000257           | 8174ed009c808035f76329f55ebcc54a89e8363c7df822a13e         | 81c0fd67de3eb17560b28784f328478c24c3eeb1ef2724cd2c
BEN-000258           | a053716e7be614401de065ce37798530956d6fa4d2efc6312f         | 72dedf39fa4d63bfd1bdbdb49fc913f74497ce32c984e6ea88
BEN-000259           | 942b52dcbbd35caff3c44a9a759a98f4244c2313d49ea74dc8         | ecf72617d716c768e6111fcef57ac758f880836ec0cf8536ce
BEN-000260           | 32573962e96fdbe826a2f0a5722050be194d52b62ea179b943         | 37c0843a4f6b67e223c1019b0804084af29063798b8c76a014
BEN-000261           | 6e6d0a184d608fb883dc37774a99a0a3dfc8f9c93519bc8634         | 2f2facd677143f3b1c3d509ace53aa61e66dfbdda436dcf417
BEN-000262           | 3f4c399e72cff2a8c92ce2453e50dd2d6ee5b62244688806ce         | 8ffbe309141558ac06587fa9e1790d8a854e83033fb34e476c
BEN-000263           | 301059a9fc0cfef20e1b32785604c89c335f1ce8001a7b45aa         | 0c29018bdf96fe09e59420c720a01b6fdda2e85d6979cd80c5
BEN-000264           | d31959b4654e1f6898365b5fbc9bb719cbea43c7d6c6022082         | 89298a4f3e6dc54c2daf7f4d129802c6aa25324fbfaa29dac9
BEN-000265           | 39db22faf6f61d0e29f5e84fb45bb17d3f9502509e85d665d1         | b9c20c7f7ee8c7ba04863f009ba65c3102239c8606201c69eb
BEN-000266           | 32fc0b9f48766a7e67dbd8309ddadc0ce1d70c23b1072786ea         | 8899851a180be5a945f5576d7735d83b0e084699c002d1bd55
BEN-000267           | 91aa5440326da73b0d5d2a37bc28bb6180c9610a300570f5a9         | f1dc9d7b9b82abb1015798be44b0041238d4d6c898345db019
BEN-000268           | 4573f12ae719706b7ed364aeac2f32dbf6130243ec2bd07689         | d4e719fb43d719fae79177d782f95bc8e69b7c0c181aa8f354
BEN-000269           | 3de68c7bb78b389fb2e94bf4746d580cd7f000a2c73987b7e8         | 34bc66d7392fa721be3e4098303e02ddfd4d0a1f5c52d903e8
BEN-000270           | 1d521f7028d657e7ec85e002fc7c15b45d6878ca76f57390f5         | 2c32300ef394ffdf40ed6b621d6d620e88b36987faab91c399
BEN-000271           | fd3f5d971f9a19617de2e14cd39ae488d531e62e839a5d835e         | 98c030985809c1f76f4c4d4286a5e84a54d19f6afd4fb5b8a4
BEN-000272           | 5dee94695b770eb0f5594b7134a549d2dd2316cde195d45b97         | 847ed33c0053369a66472bf4d198ace49789c890e2cef9e2a0
BEN-000273           | 618628efd20cb7aa18f94b99947eed9dd8e4ec059d4edb040f         | 42dca7247331f65d449dc73525a7773a1bb29837b7762477f7
BEN-000274           | d30403b24196f741dd5a01c345c9d1df71962cca30984c66e0         | fde4228f587427320cb0581d0df5f859ecf9ca0602b5d4e6fd
BEN-000275           | c2ffda97b27a570aa6952ca958be68990fa422d9004327eb0c         | baa1da6fb291e2dc0dd3be3dba87d1b43bc7c4e14561ca565a
BEN-000276           | ac9e04cbfc2ef752dafd94c73c63cbde6cbfda85a48b3ad5d0         | 1f970c4d6ee0401a287896f665defae7b1029be7706beb1f68
BEN-000277           | 6c973141293230c3211c1c27d41fc52d73ebe1544089635af4         | 018ffebeb7f248d354fa83967dd1ce59154ff8da05c8bc9dc0
BEN-000278           | 95e237946ee98915b8477ed10dcfd0cee73dba59641411d6b3         | b6a9c809de51bea7fe2357bcb25c4ff9f596410d22561a2a9d
BEN-000279           | 6c4ed9a359e113cb15aa732a575962b5a2f6518472be259d1e         | 03df9ec3c68cdc652466898e498787a643c611aaa793b09c81
BEN-000280           | e5ee00de581e118f55d6e5f2215cdb4a9064c983dd3c70914b         | ffba3906b7cde7757a3a093355e18fee62eecfc446702f4312
BEN-000281           | b9623a15bbc6611c13249687ed2f078d015a3c39fcce37b98e         | 1a04a8d0c26a14c5fc0d8e02775a18cda0e9ce1c7158c69df1
BEN-000282           | fbcda47532d6b63c0378c465c839bbe5f8c6d0e8a40bfd5f98         | a3ac55655d36f519bf5564214dd9eb824d5ef3cd9a6e39bd26
BEN-000283           | ba950260f81c2023e8a063aecedab24e962d83f48620a95057         | f1a0bdefca01766159a529a8d40dce7f212f61080b35746e8a
BEN-000284           | 9979d38da6b9b8a8e0fc511a50e63433fc287f23ae05129459         | cbc5fd3558eaa67e418585dc359ac6ba51ed50b589ee9f6d64
BEN-000285           | 3bddecdfe9c46544e1521bdcd0a62d9a4ba92e1e7c55de097c         | 25f7740f5bf3f9fa4b7f1b3ff5d9846b1b498890a3d8905c83
BEN-000286           | 522d91b5e093cce192ce361e30031c3085d642d900d9371095         | a9b19c7127698fb43c18c9c17c3712baa8a1eca98b462742ae
BEN-000287           | 062ade6c830e54c2dcdb053c7e6550e05aa6923b5d17ed7e4c         | 18e9c66ef73159f3a3a5c8c6dcb2063758618d9074a93ce364
BEN-000288           | 4e71a637251a8427b1211067aecff029b158c2beaf66214780         | 5280d075e590039078733c0bfd936f3df91d6fa23b2144c3ac
BEN-000289           | 67582b93de449b90cfaa16fe4691dfbec49d0edd6f43f64c14         | 13bf5380b2451ccbd9fc56fcde4be7665a39f7d6363972adcb
BEN-000290           | dae70028ac352ceae4a34d2931527e34b1d7946b9d91bdbe71         | 5ba4dbe2bd8a7c57e1f0f37f5d62b34325193616906ac4fe9a
BEN-000291           | 9f9632f217c6842dc0b3de0229fd708fc59de70207ded4e6a6         | 58a0d752696479da72723da9c704143e574beb7a7c751227ec
BEN-000292           | 2b724eac7ee47bc6efa0e706f83e0039f6cbdb673afb8efd88         | 18aecccf06a9bdb66c4f3f9fa564973c59e83845063a45b07f
BEN-000293           | ee40a76e772aa522189ba19747b18c88abba3bd91f434410d1         | 4fe644252c9d72e4e5a7cf30e1a3e74c94d68d5bcf3c9bf62b
BEN-000294           | 69dea06cd4d05068b093f85ed880370b277c5a6a7ceb4e4b52         | 9eea17dab04c73e4842c6b8843284d915f77b44463a11451a1
BEN-000295           | cf76f48b12be0df078139b188e906f7a3021b1803cb6c17420         | 3d6419e7a7b4049cb62ff37caf79d17a8bda633e96134f325d
BEN-000296           | a611b32a397acaa5fa987adbbdbc97023ae73519461b2fc1b6         | f3158b702e48b3d674ef385076f383cb0d2e733e59a670de4e
BEN-000297           | 3d2366f1a453154d6ed6a540c55f8b117f5879cd6674f9c0ec         | be1ec79bdd5f9e2dd7e0fbf02c18d676b7dc70dd3241c0f72d
BEN-000298           | dd4939e1002714362c2e4699fd8a1d37b5f635fdc53a4ed68f         | dc16fb8afa08580239f147b7096c304ab5c5d19fa1d28f1b6a
BEN-000299           | 3cbbb9ad4f671c5e51f12203e662ffe0883ce96f08fa6d7a74         | 5584ecc879f5a30d1b1bb67a9ec07a898f91247df156c4b53a
BEN-000300           | 4cb631364ef69463a3713897cc283d348b19a974dcf99f50e5         | 47ef28f038adafd5a98db358ae1555414c6c9ac90efaf9e575
BEN-000301           | 293692384d7fb97c361925234b880fe6dc90360acbaa729c29         | 72725d038b1b740d7d91c6e2003401bce359352e6aa1f2c828
BEN-000302           | aefa329eae457b11099e8adba7b808ead5ee705aece3dd276f         | 94be412f40a3b1284649354b357faae15f7440d5d4383f4c28
BEN-000303           | 7bd568dc5bc2a32eb9d52034059378ab5d47dcc24e33f9dcdb         | c997b92281c807385cf21c135750be6dde062076b5cb8c149e
BEN-000304           | f2d8322a318df0b1d023ed48b34188283e672c0a08dce38a16         | 7bc0aac938f17f7b80257ae7f312fb3f62dc6cdb58ab74971b
BEN-000305           | a10e73f78e61d0763e8d4b3a18dfe2b5cebeef80a034a7c897         | ebb769f9b9554ee4cd11c1deb1cf47bb2514101bf9768f8db3
BEN-000306           | 0d081e7f067d801922edf68e98ffdcb95f2cfd405372d5b422         | ea5e682893ffe396cd236cc61c258b14434fc6813480be4f76
BEN-000307           | 0b9e80fb9016de7be49553ab585de90560acc7af57d5838c03         | 30723cb50c6baaa03ddecd886432f52a88d1dd9cf65a984d40
BEN-000308           | 8d3c866eb10c89cd6cab90c82ef3fdfe9a3a97f5a35c179546         | 6b041609141e472e1e0479ecc53d8688a7479d369df16e1a06
BEN-000309           | 869183e79e13dde8acfcc2bbae9790e7c8c82699d99cacd584         | cd3b1ac88c51fe9af20886040e1e177ee1dd7421ec5844ef3e
BEN-000310           | fc255374be718d09ecc56924445c287cf9e3b320522a708554         | 418cc870efea0712231c97189c5dad8f5290f27beb8b6b3a77
BEN-000311           | ecc960fde3953628d6e2d1d2a825251a0898b4d7ba6bbe1cb9         | 2710a7ff66c52ba433b34b4d985421d82f71b4eca1edc03e46
BEN-000312           | a292ad4dd8cabcb72d94e20a97d07f1324509e638f4fb9414c         | 2b5a127942c21a9ef42bbfb24f17ebef636bda5a41d0ba871c
BEN-000313           | 5d6d41886dacd01bec2454c4b5be43c65f720ca33bbfb1c651         | 3b464aa0022b65753ecf4fac929a62e7663a78f987dbccac47
BEN-000314           | 514de31909cfdd4d8c93fae5c310540ea9ab4aa96f60a07b8d         | 2cc9d94f60726061b5f1a7f6e03b3222daf69b82f788111ebe
BEN-000315           | dda34559452684ca04a9bd35ac2e88d7aa49435e69b100e86c         | f5e35aa5bc066d9201a10a9bf8ac6e7f3196301a39699bc491
BEN-000316           | 860e4212a543758d1136e712fdd319083d9cc3eafbabec3eb5         | c1cae4414438a50c6ca5e9862bc11368b6cd84d5cf54814536
BEN-000317           | 829dff3a77fecdd3c17484da5cb69b2af7caf05ae45d5244e4         | 58bea0141fb0419954d28fa7fab5575291c43eb2a5556427cb
BEN-000318           | 515335d2ae26a25c8bc40bb47302a80d0d7d4afa3dfcbf5f12         | 1e1b2c93e001ec8faea5a7b4ade053d72b44a2b88ccc038f0e
BEN-000319           | 13763d9849adb4b5303a6d9b0f6653869ef0459013d8cc9dd6         | 2ef939349ce9411ad70fb0f768c57682ced858e34e75ac59f0
BEN-000320           | c5ee05babbeb090fbf5211dd98c88c84ea74d8efe8cdd14cbd         | 172ee06c71a4d1a1a9569bd2baf01fa483e88791620e6c757e
BEN-000321           | eb94674385cc6a630c6f4d762bf6b3b056987f6530994ad904         | c676d19602d7f4fc380bb47278971336a628b68fd2444bc484
BEN-000322           | ab892124207de8350423bde906a9cf46165196d272e62e6779         | a5e2afc7b27111bf52ca7d30d5705a4947bfa01b395ebcc72c
BEN-000323           | dad8c4df42f155205422605a32d00821aa7f0de15c1c9142a4         | 1b251cf565f7ddcebd8feac4f84e35c0cd54c00f25b21ef6b6
BEN-000324           | adf869457257b2ccb15fdc65899a1845c18cbea0f3aaacff1a         | 2f1f066402141ffba1aa8b562166044903c8f9967feae50cfe
BEN-000325           | 6e6a3f8a09c950e37c563da8c79114aed24cd369c60c674772         | bc6039f5d8518c3d275525af789cc09eb7a621a56512da1440
BEN-000326           | 9487132f0be85c032c2a383d71fe9471b00610a8d36c2db8f4         | e10703bee5df86b09fec04e1f2c5d71ec43129a9750fbec316
BEN-000327           | a04312ee9f9a585644c2ab4a8550ec03fe0b018a900e0a59b3         | 64512cba04adb75ab0c7dfd6c8ba1b0d3b4626dfe0f5f1faa1
BEN-000328           | fb4dbe43f2c55c59bd66585aa81b3a5ca76a7936b9049ac120         | 278c6992572155b8f3a85a4daef65bfa63c560b73d9ebc7386
BEN-000329           | 28ac5e69fb766a5915845ac25fe1f9702e2ef1ab0f3f547d7c         | c55827212970285807a797d35be1224e396d4b37548bea4bf5
BEN-000330           | 23b336a3554fe18c0cf65fdae84fcc32c04684c977a1270903         | 680dc3702da87f8cdfafb7d4ab909b5d37435ee90f976038de
BEN-000331           | ba8c41cb48bf0fdfaa9f65beb5ffbc390be7451446dee05e70         | dfa355666a49511183f3d3a36cb60546f2ca44b827dbc20062
BEN-000332           | 671f5d8af87b48e5553f8bde12029f366ba92af4f30a58197a         | c7ad443369d4eb29e8432405748fc856f6a9a083e6f5986345
